source,dest,data,model
54101,Canada,0,0
54101,Mexico,0,0
54103,Canada,10,0
54103,Mexico,0,0
54105,Canada,0,0
54105,Mexico,0,0
54107,Canada,0,0
54107,Mexico,0,0
54109,Canada,0,0
54109,Mexico,0,0
55001,Canada,0,0
55001,Mexico,0,0
55003,Canada,0,0
55003,Mexico,0,0
55005,Canada,0,0
55005,Mexico,0,0
55007,Canada,0,0
55007,Mexico,0,0
55009,Canada,6,6
55009,Mexico,4,0
55011,Canada,0,0
55011,Mexico,0,0
55013,Canada,0,0
55013,Mexico,0,0
55015,Canada,0,0
55015,Mexico,0,0
55017,Canada,0,0
55017,Mexico,0,0
55019,Canada,2,0
55019,Mexico,0,0
55021,Canada,0,0
55021,Mexico,0,0
55023,Canada,0,0
55023,Mexico,0,0
55025,Canada,17,8
55025,Mexico,24,0
55027,Canada,2,1
55027,Mexico,0,0
55029,Canada,0,0
55029,Mexico,0,0
55031,Canada,0,2
55031,Mexico,0,0
55033,Canada,0,0
55033,Mexico,0,0
55035,Canada,0,0
55035,Mexico,0,0
55037,Canada,0,0
55037,Mexico,0,0
55039,Canada,0,1
55039,Mexico,0,0
55041,Canada,0,0
55041,Mexico,0,0
55043,Canada,0,0
55043,Mexico,0,0
55045,Canada,0,0
55045,Mexico,0,0
55047,Canada,0,0
55047,Mexico,0,0
55049,Canada,0,0
55049,Mexico,0,0
55051,Canada,0,0
55051,Mexico,0,0
55053,Canada,0,0
55053,Mexico,0,0
55055,Canada,0,1
55055,Mexico,0,0
55057,Canada,0,0
55057,Mexico,0,0
55059,Canada,5,9
55059,Mexico,0,0
55061,Canada,0,0
55061,Mexico,0,0
55063,Canada,0,0
55063,Mexico,0,0
55065,Canada,0,0
55065,Mexico,0,0
55067,Canada,0,0
55067,Mexico,0,0
55069,Canada,0,0
55069,Mexico,0,0
55071,Canada,0,1
55071,Mexico,0,0
55073,Canada,1,1
55073,Mexico,0,0
55075,Canada,0,0
55075,Mexico,0,0
55077,Canada,0,0
55077,Mexico,0,0
55078,Canada,0,0
55078,Mexico,0,0
55079,Canada,0,270
55079,Mexico,0,26
55081,Canada,0,0
55081,Mexico,0,0
55083,Canada,0,0
55083,Mexico,0,0
55085,Canada,0,0
55085,Mexico,0,0
55087,Canada,0,11
55087,Mexico,0,0
55089,Canada,23,2
55089,Mexico,0,0
55091,Canada,0,0
55091,Mexico,0,0
55093,Canada,0,0
55093,Mexico,2,0
55095,Canada,0,0
55095,Mexico,0,0
55097,Canada,0,0
55097,Mexico,0,0
55099,Canada,1,0
55099,Mexico,0,0
55101,Canada,0,15
55101,Mexico,0,0
55103,Canada,0,0
55103,Mexico,0,0
55105,Canada,0,2
55105,Mexico,0,0
55107,Canada,0,0
55107,Mexico,0,0
55109,Canada,0,1
55109,Mexico,0,0
55111,Canada,0,0
55111,Mexico,0,0
55113,Canada,0,0
55113,Mexico,0,0
55115,Canada,0,0
55115,Mexico,0,0
55117,Canada,0,0
55117,Mexico,0,0
55119,Canada,0,0
55119,Mexico,0,0
55121,Canada,0,0
55121,Mexico,0,0
55123,Canada,0,0
55123,Mexico,0,0
55125,Canada,0,0
55125,Mexico,0,0
55127,Canada,0,1
55127,Mexico,13,0
55129,Canada,0,0
55129,Mexico,0,0
55131,Canada,0,7
55131,Mexico,0,0
55133,Canada,2,70
55133,Mexico,0,1
55135,Canada,0,0
55135,Mexico,0,0
55137,Canada,0,0
55137,Mexico,0,0
55139,Canada,0,7
55139,Mexico,0,0
55141,Canada,0,0
55141,Mexico,0,0
56001,Canada,0,0
56001,Mexico,0,0
56003,Canada,0,0
56003,Mexico,2,0
56005,Canada,6,0
56005,Mexico,0,0
56007,Canada,0,0
56007,Mexico,0,0
56009,Canada,0,0
56009,Mexico,0,0
56011,Canada,0,0
56011,Mexico,0,0
56013,Canada,0,0
56013,Mexico,0,0
56015,Canada,0,0
56015,Mexico,0,0
56017,Canada,0,0
56017,Mexico,0,0
56019,Canada,0,0
56019,Mexico,0,0
56021,Canada,0,0
56021,Mexico,0,0
56023,Canada,0,0
56023,Mexico,0,0
56025,Canada,0,0
56025,Mexico,0,0
56027,Canada,0,0
56027,Mexico,0,0
56029,Canada,0,0
56029,Mexico,0,0
56031,Canada,0,0
56031,Mexico,0,0
56033,Canada,0,0
56033,Mexico,0,0
56035,Canada,0,0
56035,Mexico,0,0
56037,Canada,0,0
56037,Mexico,0,0
56039,Canada,0,0
56039,Mexico,0,0
56041,Canada,0,0
56041,Mexico,0,0
56043,Canada,0,0
56043,Mexico,0,0
56045,Canada,0,0
56045,Mexico,0,0
