uid,region,name,population,latitude,longitude,commuters
U20143,Kansas,Ottawa,6163,39.138,-97.6548,1540
U20145,Kansas,Pawnee,7233,38.1829,-99.2322,533
U20147,Kansas,Phillips,6001,39.7845,-99.3421,342
U20149,Kansas,Pottawatomie,18209,39.3822,-96.3371,4169
U20151,Kansas,Pratt,9647,37.6476,-98.7401,595
U20153,Kansas,Rawlins,2966,39.7862,-101.0767,184
U20155,Kansas,Reno,64790,37.9482,-98.0783,3448
U20157,Kansas,Republic,5835,39.8289,-97.6509,425
U20159,Kansas,Rice,10761,38.3472,-98.2014,1354
U20161,Kansas,Riley,62843,39.2912,-96.7275,6382
U20163,Kansas,Rooks,5685,39.346,-99.3245,473
U20165,Kansas,Rush,3551,38.5236,-99.3092,479
U20167,Kansas,Russell,7370,38.9168,-98.7656,477
U20169,Kansas,Saline,53597,38.7863,-97.6502,1448
U20171,Kansas,Scott,5120,38.4819,-100.9064,305
U20173,Kansas,Sedgwick,452869,37.6838,-97.4595,7611
U20175,Kansas,Seward,22510,37.1806,-100.8547,881
U20177,Kansas,Shawnee,169871,39.0418,-95.7557,5597
U20179,Kansas,Sheridan,2813,39.3505,-100.4412,237
U20181,Kansas,Sherman,6760,39.3514,-101.7199,312
U20183,Kansas,Smith,4536,39.7847,-98.7854,321
U20185,Kansas,Stafford,4789,38.0356,-98.7199,568
U20187,Kansas,Stanton,2406,37.5659,-101.7894,206
U20189,Kansas,Stevens,5463,37.2024,-101.3158,434
U20191,Kansas,Sumner,25946,37.2367,-97.4933,4836
U20193,Kansas,Thomas,8180,39.3577,-101.0834,382
U20195,Kansas,Trego,3319,38.9213,-99.8654,365
U20197,Kansas,Wabaunsee,6885,38.9552,-96.2013,2211
U20199,Kansas,Wallace,1749,38.9266,-101.7711,100
U20201,Kansas,Washington,6483,39.7767,-97.0956,873
U20203,Kansas,Wichita,2531,38.4819,-101.3474,142
U20205,Kansas,Wilson,10332,37.5585,-95.7452,1018
U20207,Kansas,Woodson,3788,37.8885,-95.7576,631
U20209,Kansas,Wyandotte,157882,39.1154,-94.7631,34762
U21001,Kentucky,Adair,17244,37.1055,-85.2814,2722
U21003,Kentucky,Allen,17800,36.7508,-86.1925,3375
U21005,Kentucky,Anderson,19111,38.0054,-84.9864,5992
U21007,Kentucky,Ballard,8286,37.0511,-89.0092,1783
U21009,Kentucky,Barren,38033,36.9636,-85.925,3416
U21011,Kentucky,Bath,11085,38.1522,-83.7376,2541
U21013,Kentucky,Bell,30060,36.7227,-83.681,1731
U21015,Kentucky,Boone,85991,38.9746,-84.7314,20910
U21017,Kentucky,Bourbon,19360,38.2026,-84.2099,4339
U21019,Kentucky,Boyd,49752,38.36,-82.6814,5282
U21021,Kentucky,Boyle,27697,37.6182,-84.873,3241
U21023,Kentucky,Bracken,8279,38.6785,-84.1004,2548
U21025,Kentucky,Breathitt,16100,37.5212,-83.3224,1587
U21027,Kentucky,Breckinridge,18648,37.7781,-86.4328,3942
U21029,Kentucky,Bullitt,61236,37.9696,-85.703,22213
U21031,Kentucky,Butler,13010,37.207,-86.6825,2297
U21033,Kentucky,Caldwell,13060,37.1486,-87.8705,2095
U21035,Kentucky,Calloway,34177,36.621,-88.2741,2716
U21037,Kentucky,Campbell,88616,38.947,-84.3796,27330
U21039,Kentucky,Carlisle,5351,36.8577,-88.9758,1362
U21041,Kentucky,Carroll,10155,38.6683,-85.1241,991
U21043,Kentucky,Carter,26889,38.3096,-83.0488,4617
U21045,Kentucky,Casey,15447,37.322,-84.9282,2784
U21047,Kentucky,Christian,72265,36.8934,-87.4936,4041
U21049,Kentucky,Clark,33144,37.9701,-84.145,6987
U21051,Kentucky,Clay,24556,37.1645,-83.7108,2283
U21053,Kentucky,Clinton,9634,36.7291,-85.1535,999
U21055,Kentucky,Crittenden,9384,37.3581,-88.105,1661
U21057,Kentucky,Cumberland,7147,36.7842,-85.3935,764
U21059,Kentucky,Daviess,91545,37.7317,-87.0871,5822
U21061,Kentucky,Edmonson,11644,37.2279,-86.2178,3011
U21063,Kentucky,Elliott,6748,38.1164,-83.0975,1358
U21065,Kentucky,Estill,15307,37.6925,-83.9639,3043
U21067,Kentucky,Fayette,260512,38.0402,-84.4584,19168
U21069,Kentucky,Fleming,13792,38.3684,-83.7062,2193
U21071,Kentucky,Floyd,42441,37.5583,-82.7403,3841
U21073,Kentucky,Franklin,47687,38.2349,-84.8688,4495
U21075,Kentucky,Fulton,7752,36.5526,-89.1877,1119
U21077,Kentucky,Gallatin,7870,38.7602,-84.8621,2272
U21079,Kentucky,Garrard,14792,37.6302,-84.5459,4571
U21081,Kentucky,Grant,22384,38.6492,-84.6259,6081
U21083,Kentucky,Graves,37028,36.7233,-88.6499,5266
U21085,Kentucky,Grayson,24053,37.4586,-86.344,2593
U21087,Kentucky,Green,11518,37.2696,-85.5614,2229
U21089,Kentucky,Greenup,36891,38.5636,-82.9338,7861
U21091,Kentucky,Hancock,8392,37.8434,-86.7928,1552
U21093,Kentucky,Hardin,94174,37.6958,-85.9632,8743
U21095,Kentucky,Harlan,33202,36.8592,-83.2215,1159
U21097,Kentucky,Harrison,17983,38.4435,-84.3328,3351
U21099,Kentucky,Hart,17445,37.3139,-85.882,2797
U21101,Kentucky,Henderson,44829,37.7925,-87.5726,5480
U21103,Kentucky,Henry,15060,38.4516,-85.1201,4154
U21105,Kentucky,Hickman,5262,36.6759,-88.972,1121
U21107,Kentucky,Hopkins,46519,37.3111,-87.5422,4005
U21109,Kentucky,Jackson,13495,37.4033,-84.0207,1786
U21111,Kentucky,Jefferson,693604,38.1895,-85.6576,25395
U21113,Kentucky,Jessamine,39041,37.8733,-84.584,10164
U21115,Kentucky,Johnson,23445,37.8493,-82.8306,2622
U21117,Kentucky,Kenton,151464,38.9305,-84.5335,45379
U21119,Kentucky,Knott,17649,37.3547,-82.9491,2259
U21121,Kentucky,Knox,31795,36.8875,-83.8556,3542
U21123,Kentucky,Larue,13373,37.5455,-85.6972,3377
U21125,Kentucky,Laurel,52715,37.1133,-84.1194,4894
U21127,Kentucky,Lawrence,15569,38.0745,-82.7383,2416
U21129,Kentucky,Lee,7916,37.6054,-83.7185,908
U21131,Kentucky,Leslie,12401,37.0878,-83.3886,1357
U21133,Kentucky,Letcher,25277,37.1185,-82.8612,2090
U21135,Kentucky,Lewis,14092,38.5321,-83.3733,2788
U21137,Kentucky,Lincoln,23361,37.4573,-84.6581,5824
U21139,Kentucky,Livingston,9804,37.2095,-88.3634,2704
U21141,Kentucky,Logan,26573,36.8598,-86.8814,3291
U21143,Kentucky,Lyon,8080,37.024,-88.0834,1392
U21145,Kentucky,McCracken,65514,37.0537,-88.7124,4684
U21147,Kentucky,McCreary,17080,36.7311,-84.4911,1955
U21149,Kentucky,Mclean,9938,37.5306,-87.2629,2586
U21151,Kentucky,Madison,70872,37.7235,-84.277,10433
U21153,Kentucky,Magoffin,13332,37.699,-83.0697,1562
U21155,Kentucky,Marion,18212,37.5522,-85.2692,2487
U21157,Kentucky,Marshall,30125,36.882,-88.3328,5207
U21159,Kentucky,Martin,12578,37.7968,-82.5066,1009
U21161,Kentucky,Mason,16800,38.5941,-83.8281,1582
U21163,Kentucky,Meade,26349,37.9675,-86.2009,7513
U21165,Kentucky,Menifee,6556,37.9507,-83.5973,1244
U21167,Kentucky,Mercer,20817,37.8121,-84.8797,4375
U21169,Kentucky,Metcalfe,10037,36.9904,-85.6296,1888
U21171,Kentucky,Monroe,11756,36.7141,-85.7135,1266
U21173,Kentucky,Montgomery,22554,38.0381,-83.9123,3647
U21175,Kentucky,Morgan,13948,37.9229,-83.2589,1475
U21177,Kentucky,Muhlenberg,31839,37.2138,-87.1341,3202
U21179,Kentucky,Nelson,37477,37.8032,-85.466,6405
U21181,Kentucky,Nicholas,6813,38.3371,-84.0256,1888
U21183,Kentucky,Ohio,22916,37.4779,-86.8449,3940
U21185,Kentucky,Oldham,46178,38.4,-85.4561,14501
U21187,Kentucky,Owen,10547,38.4996,-84.8415,2640
U21189,Kentucky,Owsley,4858,37.4235,-83.6916,588
U21191,Kentucky,Pendleton,14390,38.6908,-84.354,3985
U21193,Kentucky,Perry,29390,37.2413,-83.2178,965
U21195,Kentucky,Pike,68736,37.4821,-82.4029,3145
U21197,Kentucky,Powell,13237,37.8104,-83.827,2654
U21199,Kentucky,Pulaski,56217,37.1083,-84.58,2595
U21201,Kentucky,Robertson,2266,38.5138,-84.0638,564
U21203,Kentucky,Rockcastle,16582,37.3612,-84.3144,3111
U21205,Kentucky,Rowan,22094,38.2059,-83.426,2197
U21207,Kentucky,Russell,16315,36.9891,-85.059,1602
U21209,Kentucky,Scott,33061,38.2899,-84.5794,6388
U21211,Kentucky,Shelby,33337,38.2394,-85.2284,7412
U21213,Kentucky,Simpson,16405,36.7409,-86.5815,2353
U21215,Kentucky,Spencer,11766,38.027,-85.3215,4593
U21217,Kentucky,Taylor,22927,37.3651,-85.3267,2281
U21219,Kentucky,Todd,11971,36.8403,-87.1836,2363
U21221,Kentucky,Trigg,12597,36.8077,-87.8587,2090
U21223,Kentucky,Trimble,8125,38.6182,-85.3552,2831
U21225,Kentucky,Union,15637,37.658,-87.9516,2117
U21227,Kentucky,Warren,92522,36.9956,-86.4236,5077
U21229,Kentucky,Washington,10916,37.7542,-85.1754,2043
U21231,Kentucky,Wayne,19923,36.802,-84.8304,1629
U21233,Kentucky,Webster,14120,37.52,-87.6851,3159
U21235,Kentucky,Whitley,35865,36.758,-84.1445,3743
U21237,Kentucky,Wolfe,7065,37.7438,-83.4951,1133
U21239,Kentucky,Woodford,23208,38.0428,-84.7481,6786
U22001,Louisiana,Acadia,58861,30.2915,-92.411,9078
U22003,Louisiana,Allen,25440,30.6527,-92.8196,2372
U22005,Louisiana,Ascension,76627,30.2029,-90.91,16836
U22007,Louisiana,Assumption,23388,29.8999,-91.0505,5522
U22009,Louisiana,Avoyelles,41481,31.0851,-91.9938,4043
U22011,Louisiana,Beauregard,32986,30.645,-93.3403,5250
U22013,Louisiana,Bienville,15752,32.3443,-93.0615,2783
U22015,Louisiana,Bossier,98310,32.6962,-93.618,20439
U22017,Louisiana,Caddo,252161,32.5772,-93.8824,17487
U22019,Louisiana,Calcasieu,183577,30.2296,-93.358,4854
U22021,Louisiana,Caldwell,10560,32.1012,-92.1142,1641
U22023,Louisiana,Cameron,9991,29.872,-93.1654,1666
U22025,Louisiana,Catahoula,10920,31.6665,-91.8467,1395
U22027,Louisiana,Claiborne,16851,32.8276,-92.9911,1981
U22029,Louisiana,Concordia,20247,31.4698,-91.6263,2837
U22031,Louisiana,De Soto,25494,32.0592,-93.7408,4816
U22033,Louisiana,East Baton Rouge,412852,30.544,-91.0932,21648
U22035,Louisiana,East Carroll,9421,32.7302,-91.2341,701
U22037,Louisiana,East Feliciana,21360,30.8398,-91.0434,4119
U22039,Louisiana,Evangeline,35434,30.7207,-92.4041,3877
U22041,Louisiana,Franklin,21263,32.1383,-91.6721,1917
U22043,Louisiana,Grant,18698,31.5978,-92.5617,4644
U22045,Louisiana,Iberia,73266,29.606,-91.8427,7276
U22047,Louisiana,Iberville,33320,30.2884,-91.3631,5042
U22049,Louisiana,Jackson,15397,32.3045,-92.5567,3077
U22051,Louisiana,Jefferson,455466,29.5033,-90.0362,73606
U22053,Louisiana,Jefferson Davis,31435,30.2695,-92.8162,5094
U22055,Louisiana,Lafayette,190503,30.2065,-92.0642,11695
U22057,Louisiana,Lafourche,89974,29.492,-90.3948,12591
U22059,Louisiana,La Salle,14282,31.6808,-92.1618,1534
U22061,Louisiana,Lincoln,42509,32.6011,-92.6621,3335
U22063,Louisiana,Livingston,91814,30.4404,-90.7275,27756
U22065,Louisiana,Madison,13728,32.3658,-91.2407,1276
U22067,Louisiana,Morehouse,31021,32.82,-91.8004,3573
U22069,Louisiana,Natchitoches,39080,31.735,-93.0861,2491
U22071,Louisiana,Orleans,484674,30.0686,-89.939,41097
U22073,Louisiana,Ouachita,147250,32.4775,-92.1548,4675
U22075,Louisiana,Plaquemines,26757,29.4023,-89.2985,3668
U22077,Louisiana,Pointe Coupee,22763,30.7083,-91.6046,3990
U22079,Louisiana,Rapides,126337,31.1932,-92.536,4312
U22081,Louisiana,Red River,9622,32.1012,-93.349,1177
U22083,Louisiana,Richland,20981,32.4181,-91.7584,3132
U22085,Louisiana,Sabine,23459,31.5602,-93.5592,2495
U22087,Louisiana,St. Bernard,67229,29.9181,-89.2635,16836
U22089,Louisiana,St. Charles,48072,29.9138,-90.3593,11513
U22091,Louisiana,St. Helena,10525,30.8214,-90.7093,2432
U22093,Louisiana,St. James,21216,30.0248,-90.794,3581
U22095,Louisiana,St. John The Baptist,43044,30.1175,-90.5047,10044
U22097,Louisiana,St. Landry,87700,30.5834,-91.9893,11035
U22099,Louisiana,St. Martin,48583,30.1214,-91.6115,10789
U22101,Louisiana,St. Mary,53500,29.6293,-91.4638,2461
U22103,Louisiana,St. Tammany,191268,30.41,-89.952,34269
U22105,Louisiana,Tangipahoa,100588,30.6216,-90.4066,12374
U22107,Louisiana,Tensas,6618,32.0015,-91.3426,528
U22109,Louisiana,Terrebonne,104503,29.3333,-90.8442,6816
U22111,Louisiana,Union,22803,32.8293,-92.3756,4716
U22113,Louisiana,Vermilion,53807,29.7869,-92.2901,8195
U22115,Louisiana,Vernon,52531,31.1106,-93.1815,4142
U22117,Louisiana,Washington,43926,30.8521,-90.0463,4499
U22119,Louisiana,Webster,41831,32.7322,-93.3398,5753
U22121,Louisiana,West Baton Rouge,21601,30.4641,-91.3098,5797
U22123,Louisiana,West Carroll,12314,32.7925,-91.452,1602
U22125,Louisiana,West Feliciana,15111,30.8727,-91.421,1784
U22127,Louisiana,Winn,16894,31.9412,-92.6413,1389
U23001,Maine,Androscoggin,103793,44.1677,-70.2074,13178
U23003,Maine,Aroostook,73938,46.7271,-68.6494,1237
U23005,Maine,Cumberland,265612,43.8083,-70.3304,15433
U23007,Maine,Franklin,29467,44.973,-70.4447,2845
U23009,Maine,Hancock,51791,44.5649,-68.3707,3189
U23011,Maine,Kennebec,117114,44.417,-69.7658,11017
U23013,Maine,Knox,39618,44.042,-69.0385,2608
U23015,Maine,Lincoln,33616,43.9943,-69.514,5562
U23017,Maine,Oxford,54755,44.4946,-70.7347,8175
U23019,Maine,Penobscot,144919,45.3906,-68.6575,5759
U23021,Maine,Piscataquis,17235,45.9177,-69.1045,1748
U23023,Maine,Sagadahoc,35214,43.9167,-69.844,9363
U23025,Maine,Somerset,50888,45.5075,-69.976,7811
U23027,Maine,Waldo,36280,44.5054,-69.1397,6653
U23029,Maine,Washington,33941,44.967,-67.6094,1148
U23031,Maine,York,186742,43.4272,-70.6704,38553
U24001,Maryland,Allegany,74930,39.6123,-78.7031,4410
U24003,Maryland,Anne Arundel,489656,38.9934,-76.5605,111582
U24005,Maryland,Baltimore,754292,39.4432,-76.6166,176490
U24009,Maryland,Calvert,74563,38.5214,-76.5259,22746
U24011,Maryland,Caroline,29772,38.8715,-75.8316,7872
U24013,Maryland,Carroll,150897,39.5632,-77.0155,42783
U24015,Maryland,Cecil,85951,39.5624,-75.9416,23600
U24017,Maryland,Charles,120546,38.4729,-77.0154,36853
U24019,Maryland,Dorchester,30674,38.4292,-76.0474,4593
U24021,Maryland,Frederick,195277,39.4704,-77.3976,41978
U24023,Maryland,Garrett,29846,39.5299,-79.2694,3502
U24025,Maryland,Harford,218590,39.5374,-76.2998,53631
U24027,Maryland,Howard,247842,39.2523,-76.9244,83628
U24029,Maryland,Kent,19197,39.2392,-76.1242,2530
U24031,Maryland,Montgomery,873341,39.1374,-77.2031,187641
U24033,Maryland,Prince Georges,801515,38.8259,-76.8473,241515
U24035,Maryland,Queen Annes,40563,39.0407,-76.0824,12454
U24037,Maryland,St. Marys,86211,38.2227,-76.5343,11074
U24039,Maryland,Somerset,24747,38.0745,-75.8533,3837
U24041,Maryland,Talbot,33812,38.7494,-76.1791,3834
U24043,Maryland,Washington,131923,39.6036,-77.8147,16371
U24045,Maryland,Wicomico,84644,38.3674,-75.6322,9045
U24047,Maryland,Worcester,46543,38.2221,-75.3099,5714
U24510,Maryland,Baltimore City,651154,39.3002,-76.6105,94862
U25001,Massachusetts,Barnstable,222230,41.7988,-70.2111,14428
U25003,Massachusetts,Berkshire,134953,42.3753,-73.2139,4658
U25005,Massachusetts,Bristol,534678,41.7486,-71.0871,92375
U25007,Massachusetts,Dukes,14987,41.3809,-70.7015,330
U25009,Massachusetts,Essex,723419,42.6427,-70.8651,117715
U25011,Massachusetts,Franklin,71535,42.5838,-72.5917,13878
U25013,Massachusetts,Hampden,456228,42.1362,-72.6356,36632
U25015,Massachusetts,Hampshire,152251,42.3395,-72.6637,29715
U25017,Massachusetts,Middlesex,1465396,42.4795,-71.3965,238294
U25019,Massachusetts,Nantucket,9520,41.3059,-70.1419,79
U25021,Massachusetts,Norfolk,650308,42.1697,-71.1799,176288
U25023,Massachusetts,Plymouth,472822,41.9872,-70.7419,111499
U25025,Massachusetts,Suffolk,689807,42.332,-71.0202,104724
U25027,Massachusetts,Worcester,750963,42.3117,-71.9403,93376
U26001,Michigan,Alcona,11719,44.6825,-82.8341,1916
U26003,Michigan,Alger,9862,47.0801,-86.5641,604
U26005,Michigan,Allegan,105665,42.5958,-86.6347,25683
U26007,Michigan,Alpena,31314,44.895,-83.4266,992
U26009,Michigan,Antrim,23110,45.0055,-85.1756,4067
U26011,Michigan,Arenac,17269,44.0369,-83.7407,2756
U26013,Michigan,Baraga,8746,46.6961,-88.356,414
U26015,Michigan,Barry,56755,42.5828,-85.3145,15948
U26017,Michigan,Bay,110157,43.6997,-83.9787,17815
U26019,Michigan,Benzie,15998,44.6486,-86.4943,3423
U26021,Michigan,Berrien,162453,41.7926,-86.7418,13959
U26023,Michigan,Branch,45787,41.9186,-85.0665,6062
U26025,Michigan,Calhoun,137985,42.243,-85.0124,10503
U26027,Michigan,Cass,51104,41.9162,-85.9995,14913
U26029,Michigan,Charlevoix,26090,45.5132,-85.4504,3117
U26031,Michigan,Cheboygan,26448,45.4761,-84.4953,2992
U26033,Michigan,Chippewa,38543,46.3218,-84.5206,840
U26035,Michigan,Clare,31252,43.9911,-84.8383,4855
U26037,Michigan,Clinton,64753,42.9505,-84.5917,21223
U26039,Michigan,Crawford,14273,44.6802,-84.6111,2051
U26041,Michigan,Delta,38520,45.8051,-86.9014,2035
U26043,Michigan,Dickinson,27472,46.0128,-87.8661,1154
U26045,Michigan,Eaton,103655,42.5896,-84.8465,29240
U26047,Michigan,Emmet,31437,45.5901,-84.9868,1916
U26049,Michigan,Genesee,436141,43.0211,-83.7064,42554
U26051,Michigan,Gladwin,26023,43.9898,-84.3898,4262
U26053,Michigan,Gogebic,17370,46.4881,-89.7883,1395
U26055,Michigan,Grand Traverse,77654,44.7187,-85.5538,4408
U26057,Michigan,Gratiot,42285,43.2923,-84.6047,5358
U26059,Michigan,Hillsdale,46527,41.8645,-84.6424,6804
U26061,Michigan,Houghton,36016,46.9983,-88.6521,1052
U26063,Michigan,Huron,36079,43.9076,-82.857,2156
U26065,Michigan,Ingham,279320,42.6035,-84.3738,27197
U26067,Michigan,Ionia,61518,42.9447,-85.0738,13814
U26069,Michigan,Iosco,27339,44.3295,-82.8494,1516
U26071,Michigan,Iron,13138,46.1702,-88.5404,852
U26073,Michigan,Isabella,63351,43.6452,-84.8394,6330
U26075,Michigan,Jackson,158422,42.2485,-84.4209,16900
U26077,Michigan,Kalamazoo,238603,42.2463,-85.5329,16937
U26079,Michigan,Kalkaska,16571,44.6789,-85.089,3763
U26081,Michigan,Kent,574335,43.0325,-85.5474,25459
U26083,Michigan,Keweenaw,2301,47.682,-88.1488,548
U26085,Michigan,Lake,11333,43.9952,-85.8114,2176
U26087,Michigan,Lapeer,87904,43.0886,-83.2243,21749
U26089,Michigan,Leelanau,21119,45.1462,-86.0516,4609
U26091,Michigan,Lenawee,98890,41.8959,-84.0669,14759
U26093,Michigan,Livingston,156951,42.6025,-83.9117,45845
U26095,Michigan,Luce,7024,46.9406,-85.5824,295
U26097,Michigan,Mackinac,11943,46.168,-85.3038,1124
U26099,Michigan,Macomb,788149,42.6715,-82.9109,158856
U26101,Michigan,Manistee,24527,44.3504,-86.603,2088
U26103,Michigan,Marquette,64634,46.6566,-87.584,1313
U26105,Michigan,Mason,28274,43.9966,-86.7508,1898
U26107,Michigan,Mecosta,40553,43.6353,-85.3328,5298
U26109,Michigan,Menominee,25326,45.5442,-87.5099,4644
U26111,Michigan,Midland,82874,43.6484,-84.3792,10366
U26113,Michigan,Missaukee,14478,44.3254,-85.0855,3458
U26115,Michigan,Monroe,145945,41.9161,-83.4871,33619
U26117,Michigan,Montcalm,61266,43.3128,-85.1495,10958
U26119,Michigan,Montmorency,10315,45.0241,-84.1301,1146
U26121,Michigan,Muskegon,170200,43.2893,-86.7519,18898
U26123,Michigan,Newaygo,47874,43.5627,-85.7914,9437
U26125,Michigan,Oakland,1194156,42.6605,-83.3842,174512
U26127,Michigan,Oceana,26873,43.6473,-86.8076,4971
U26129,Michigan,Ogemaw,21645,44.3333,-84.1281,2053
U26131,Michigan,Ontonagon,7818,47.2166,-89.5005,742
U26133,Michigan,Osceola,23197,43.9976,-85.3223,3857
U26135,Michigan,Oscoda,9418,44.6851,-84.1249,977
U26137,Michigan,Otsego,23301,45.0218,-84.5766,1378
U26139,Michigan,Ottawa,238314,42.9423,-86.6553,45466
U26141,Michigan,Presque Isle,14411,45.4895,-83.384,1847
U26143,Michigan,Roscommon,25469,44.3395,-84.6113,2579
U26145,Michigan,Saginaw,210039,43.3283,-84.0554,16439
U26147,Michigan,St. Clair,164235,42.9288,-82.6689,28109
U26149,Michigan,St. Joseph,62422,41.9115,-85.5229,8387
U26151,Michigan,Sanilac,44547,43.4492,-82.6428,6775
U26153,Michigan,Schoolcraft,8903,46.0208,-86.1994,454
U26155,Michigan,Shiawassee,71687,42.9515,-84.1464,16889
U26157,Michigan,Tuscola,58266,43.4879,-83.4366,12826
U26159,Michigan,Van Buren,76263,42.284,-86.3057,17367
U26161,Michigan,Washtenaw,322895,42.2523,-83.8446,39253
U26163,Michigan,Wayne,2061162,42.2847,-83.262,208733
U26165,Michigan,Wexford,30484,44.3314,-85.57,2694
U27001,Minnesota,Aitkin,15301,46.6024,-93.4198,2126
U27003,Minnesota,Anoka,298084,45.2741,-93.2427,95947
U27005,Minnesota,Becker,30000,46.9376,-95.7418,3378
U27007,Minnesota,Beltrami,39650,47.8788,-94.9867,2158
U27009,Minnesota,Benton,34226,45.7012,-94.0014,11452
U27011,Minnesota,Big Stone,5820,45.4199,-96.4022,612
U27013,Minnesota,Blue Earth,55941,44.0382,-94.0641,7169
U27015,Minnesota,Brown,26911,44.2465,-94.7336,1409
U27017,Minnesota,Carlton,31671,46.6038,-92.671,4502
U27019,Minnesota,Carver,70205,44.8214,-93.8006,22706
U27021,Minnesota,Cass,27150,46.9514,-94.3338,4559
U27023,Minnesota,Chippewa,13088,45.0286,-95.5641,1609
U27025,Minnesota,Chisago,41101,45.5054,-92.9038,13640
U27027,Minnesota,Clay,51229,46.8984,-96.4949,13470
U27029,Minnesota,Clearwater,8423,47.5759,-95.3711,1116
U27031,Minnesota,Cook,5168,47.5386,-90.2902,109
U27033,Minnesota,Cottonwood,12167,44.0107,-95.1831,961
U27035,Minnesota,Crow Wing,55099,46.4911,-94.0712,3304
U27037,Minnesota,Dakota,355904,44.6709,-93.0625,107128
U27039,Minnesota,Dodge,17731,44.0207,-92.8694,5139
U27041,Minnesota,Douglas,32821,45.9364,-95.4606,1847
U27043,Minnesota,Faribault,16181,43.6765,-93.9472,1735
U27045,Minnesota,Fillmore,21122,43.6773,-92.0937,3939
U27047,Minnesota,Freeborn,32584,43.6742,-93.3503,3516
U27049,Minnesota,Goodhue,44127,44.4062,-92.716,7530
U27051,Minnesota,Grant,6289,45.9307,-96.0107,897
U27053,Minnesota,Hennepin,1116200,45.0061,-93.4752,102384
U27055,Minnesota,Houston,19718,43.667,-91.5016,5057
U27057,Minnesota,Hubbard,18376,47.0956,-94.9133,2975
U27059,Minnesota,Isanti,31287,45.5624,-93.2963,9707
U27061,Minnesota,Itasca,43992,47.4908,-93.6131,2951
U27063,Minnesota,Jackson,11268,43.673,-95.1497,1628
U27065,Minnesota,Kanabec,14996,45.9478,-93.2978,3258
U27067,Minnesota,Kandiyohi,41203,45.1527,-95.005,2403
U27069,Minnesota,Kittson,5285,48.776,-96.7803,619
U27071,Minnesota,Koochiching,14355,48.2455,-93.7828,471
U27073,Minnesota,Lac Qui Parle,8067,44.9999,-96.1768,1011
U27075,Minnesota,Lake,11058,47.5171,-91.4117,1421
U27077,Minnesota,Lake of The Woods,4522,48.7681,-94.9046,398
U27079,Minnesota,Le Sueur,25426,44.3734,-93.7302,7012
U27081,Minnesota,Lincoln,6429,44.4082,-96.272,1123
U27083,Minnesota,Lyon,25425,44.4092,-95.8473,768
U27085,Minnesota,McLeod,34898,44.8216,-94.2723,4557
U27087,Minnesota,Mahnomen,5190,47.3258,-95.8107,450
U27089,Minnesota,Marshall,10155,48.3627,-96.3578,1954
U27091,Minnesota,Martin,21802,43.6771,-94.5372,1621
U27093,Minnesota,Meeker,22644,45.1232,-94.5273,4830
U27095,Minnesota,Mille Lacs,22330,45.929,-93.633,4224
U27097,Minnesota,Morrison,31712,46.0205,-94.2666,4815
U27099,Minnesota,Mower,38603,43.6662,-92.7595,4166
U27101,Minnesota,Murray,9165,44.0156,-95.7616,1464
U27103,Minnesota,Nicollet,29771,44.3588,-94.2457,8067
U27105,Minnesota,Nobles,20832,43.6777,-95.7631,1381
U27107,Minnesota,Norman,7442,47.3295,-96.4638,1012
U27109,Minnesota,Olmsted,124277,44.0034,-92.4067,3610
U27111,Minnesota,Otter Tail,57159,46.4057,-95.7146,4905
U27113,Minnesota,Pennington,13584,48.0692,-96.0377,588
U27115,Minnesota,Pine,26530,46.1009,-92.7631,4587
U27117,Minnesota,Pipestone,9895,44.0154,-96.257,901
U27119,Minnesota,Polk,31369,47.7743,-96.4,4307
U27121,Minnesota,Pope,11236,45.5896,-95.4467,1699
U27123,Minnesota,Ramsey,511035,45.0153,-93.1001,108054
U27125,Minnesota,Red Lake,4299,47.8655,-96.0872,829
U27127,Minnesota,Redwood,16815,44.4035,-95.2542,1482
U27129,Minnesota,Renville,17154,44.7237,-94.9556,2449
U27131,Minnesota,Rice,56665,44.3509,-93.2985,8363
U27133,Minnesota,Rock,9721,43.6696,-96.2632,1513
U27135,Minnesota,Roseau,16338,48.7611,-95.8215,404
U27137,Minnesota,St. Louis,200528,47.5839,-92.4636,8459
U27139,Minnesota,Scott,89498,44.6519,-93.5346,31723
U27141,Minnesota,Sherburne,64417,45.4432,-93.7751,23089
