uid,CDATA,COLD,CNEW,MDATA,MOLD,MNEW
U51193,0,0.0,0.0,0,0.0,0.0
U51195,0,0.0,0.0,0,0.0,0.0
U51197,0,0.0,0.0,0,0.0,0.0
U51199,0,2.0,0.0,0,1.0,0.0
U51510,0,16.0,0.0,8,8.0,1.0
U51515,0,0.0,0.0,0,0.0,0.0
U51520,0,0.0,0.0,0,0.0,0.0
U51530,0,0.0,0.0,0,0.0,0.0
U51540,0,1.0,0.0,0,0.0,0.0
U51550,9,17.0,0.0,0,13.0,1.0
U51560,0,0.0,0.0,0,0.0,0.0
U51570,0,0.0,0.0,0,0.0,0.0
U51580,0,0.0,0.0,0,0.0,0.0
U51590,0,0.0,0.0,3,0.0,0.0
U51595,0,0.0,0.0,0,0.0,0.0
U51600,0,0.0,0.0,0,0.0,0.0
U51610,0,0.0,0.0,0,0.0,0.0
U51620,0,0.0,0.0,0,0.0,0.0
U51630,0,0.0,0.0,0,0.0,0.0
U51640,0,0.0,0.0,0,0.0,0.0
U51650,0,7.0,0.0,0,5.0,0.0
U51660,0,0.0,0.0,0,0.0,0.0
U51670,0,0.0,0.0,0,0.0,0.0
U51678,0,0.0,0.0,0,0.0,0.0
U51680,0,1.0,0.0,0,0.0,0.0
U51683,0,1.0,0.0,0,1.0,0.0
U51685,0,0.0,0.0,0,0.0,0.0
U51690,0,0.0,0.0,0,0.0,0.0
U51700,0,10.0,0.0,0,8.0,1.0
U51710,0,13.0,0.0,0,10.0,1.0
U51720,0,0.0,0.0,0,0.0,0.0
U51730,0,0.0,0.0,0,0.0,0.0
U51735,0,0.0,0.0,0,0.0,0.0
U51740,0,4.0,0.0,0,3.0,0.0
U51750,0,0.0,0.0,0,0.0,0.0
U51760,0,12.0,0.0,0,8.0,1.0
U51770,0,2.0,0.0,0,2.0,0.0
U51775,0,0.0,0.0,0,0.0,0.0
U51790,0,0.0,0.0,0,0.0,0.0
U51800,0,2.0,0.0,0,1.0,0.0
U51810,0,60.0,1.0,0,45.0,3.0
U51820,0,0.0,0.0,0,0.0,0.0
U51830,0,0.0,0.0,0,0.0,0.0
U51840,0,0.0,0.0,0,0.0,0.0
U53001,0,1.0,0.0,7,0.0,0.0
U53003,0,4.0,0.0,0,0.0,0.0
U53005,14,71.0,1.0,11,5.0,0.0
U53007,0,23.0,0.0,4,1.0,0.0
U53009,9,1355.0,104.0,0,0.0,0.0
U53011,41,776.0,13.0,0,62.0,4.0
U53013,0,0.0,0.0,0,0.0,0.0
U53015,23,24.0,0.0,0,2.0,0.0
U53017,0,22.0,0.0,0,1.0,0.0
U53019,2,14.0,0.0,0,0.0,0.0
U53021,0,16.0,0.0,0,1.0,0.0
U53023,0,0.0,0.0,0,0.0,0.0
U53025,0,8.0,0.0,0,0.0,0.0
U53027,0,38.0,1.0,0,1.0,0.0
U53029,19,132.0,3.0,0,2.0,0.0
U53031,0,61.0,1.0,0,0.0,0.0
U53033,132,9554.0,186.0,51,292.0,19.0
U53035,7,626.0,13.0,0,15.0,1.0
U53037,0,4.0,0.0,0,0.0,0.0
U53039,0,1.0,0.0,0,0.0,0.0
U53041,0,18.0,0.0,0,1.0,0.0
U53043,0,1.0,0.0,0,0.0,0.0
U53045,0,34.0,1.0,0,1.0,0.0
U53047,0,205.0,5.0,0,0.0,0.0
U53049,0,2.0,0.0,2,0.0,0.0
U53051,0,11.0,0.0,0,0.0,0.0
U53053,26,3891.0,72.0,0,191.0,12.0
U53055,0,61.0,8.0,0,0.0,0.0
U53057,0,189.0,4.0,0,3.0,0.0
U53059,0,1.0,0.0,0,0.0,0.0
U53061,31,8132.0,174.0,0,176.0,11.0
U53063,38,479.0,8.0,0,6.0,0.0
U53065,3,95.0,2.0,0,0.0,0.0
U53067,0,332.0,6.0,1,16.0,1.0
U53069,0,0.0,0.0,0,0.0,0.0
U53071,0,7.0,0.0,0,0.0,0.0
U53073,648,2735.0,80.0,2,3.0,0.0
U53075,0,6.0,0.0,0,0.0,0.0
U53077,0,37.0,1.0,31,3.0,0.0
U54001,0,0.0,0.0,0,0.0,0.0
U54003,0,3.0,0.0,0,1.0,0.0
U54005,0,0.0,0.0,0,0.0,0.0
U54007,0,0.0,0.0,0,0.0,0.0
U54009,0,1.0,0.0,0,0.0,0.0
U54011,0,2.0,0.0,0,1.0,0.0
U54013,0,0.0,0.0,0,0.0,0.0
U54015,0,0.0,0.0,0,0.0,0.0
U54017,0,0.0,0.0,0,0.0,0.0
U54019,0,1.0,0.0,0,0.0,0.0
U54021,0,0.0,0.0,0,0.0,0.0
U54023,0,0.0,0.0,0,0.0,0.0
U54025,0,0.0,0.0,0,0.0,0.0
U54027,0,0.0,0.0,0,0.0,0.0
U54029,7,4.0,0.0,0,0.0,0.0
U54031,0,0.0,0.0,0,0.0,0.0
U54033,0,1.0,0.0,0,0.0,0.0
U54035,0,0.0,0.0,0,0.0,0.0
U54037,5,1.0,0.0,0,1.0,0.0
U54039,16,3.0,0.0,5,2.0,0.0
U54041,0,0.0,0.0,0,0.0,0.0
U54043,0,0.0,0.0,0,0.0,0.0
U54045,0,0.0,0.0,0,0.0,0.0
U54047,0,0.0,0.0,0,0.0,0.0
U54049,0,2.0,0.0,0,0.0,0.0
U54051,0,2.0,0.0,0,0.0,0.0
U54053,0,0.0,0.0,0,0.0,0.0
U54055,0,0.0,0.0,0,0.0,0.0
U54057,14,1.0,0.0,0,0.0,0.0
U54059,0,0.0,0.0,0,0.0,0.0
U54061,0,2.0,0.0,0,0.0,0.0
U54063,0,0.0,0.0,0,0.0,0.0
U54065,0,0.0,0.0,0,0.0,0.0
U54067,0,0.0,0.0,0,0.0,0.0
U54069,0,2.0,0.0,0,0.0,0.0
U54071,0,0.0,0.0,0,0.0,0.0
U54073,0,0.0,0.0,0,0.0,0.0
U54075,0,0.0,0.0,0,0.0,0.0
U54077,0,1.0,0.0,0,0.0,0.0
U54079,0,2.0,0.0,0,1.0,0.0
U54081,0,1.0,0.0,0,0.0,0.0
U54083,0,0.0,0.0,0,0.0,0.0
U54085,0,0.0,0.0,0,0.0,0.0
U54087,0,0.0,0.0,0,0.0,0.0
U54089,0,0.0,0.0,0,0.0,0.0
U54091,0,0.0,0.0,0,0.0,0.0
U54093,0,0.0,0.0,0,0.0,0.0
U54095,0,0.0,0.0,0,0.0,0.0
U54097,0,0.0,0.0,0,0.0,0.0
U54099,0,1.0,0.0,0,0.0,0.0
U54101,0,0.0,0.0,0,0.0,0.0
U54103,10,0.0,0.0,0,0.0,0.0
U54105,0,0.0,0.0,0,0.0,0.0
U54107,0,2.0,0.0,0,1.0,0.0
U54109,0,0.0,0.0,0,0.0,0.0
U55001,0,0.0,0.0,0,0.0,0.0
U55003,0,0.0,0.0,0,0.0,0.0
U55005,0,1.0,0.0,0,0.0,0.0
U55007,0,1.0,0.0,0,0.0,0.0
U55009,6,11.0,0.0,4,2.0,0.0
U55011,0,0.0,0.0,0,0.0,0.0
U55013,0,0.0,0.0,0,0.0,0.0
U55015,0,2.0,0.0,0,0.0,0.0
U55017,0,2.0,0.0,0,0.0,0.0
U55019,2,1.0,0.0,0,0.0,0.0
U55021,0,2.0,0.0,0,1.0,0.0
U55023,0,0.0,0.0,0,0.0,0.0
U55025,17,16.0,0.0,24,5.0,0.0
U55027,2,5.0,0.0,0,1.0,0.0
U55029,0,0.0,0.0,0,0.0,0.0
U55031,0,4.0,0.0,0,0.0,0.0
U55033,0,1.0,0.0,0,0.0,0.0
U55035,0,3.0,0.0,0,1.0,0.0
U55037,0,0.0,0.0,0,0.0,0.0
U55039,0,5.0,0.0,0,1.0,0.0
U55041,0,0.0,0.0,0,0.0,0.0
U55043,0,1.0,0.0,0,0.0,0.0
U55045,0,1.0,0.0,0,0.0,0.0
U55047,0,0.0,0.0,0,0.0,0.0
U55049,0,0.0,0.0,0,0.0,0.0
U55051,0,0.0,0.0,0,0.0,0.0
U55053,0,0.0,0.0,0,0.0,0.0
U55055,0,3.0,0.0,0,1.0,0.0
U55057,0,0.0,0.0,0,0.0,0.0
U55059,5,16.0,0.0,0,5.0,0.0
U55061,0,1.0,0.0,0,0.0,0.0
U55063,0,1.0,0.0,0,0.0,0.0
U55065,0,0.0,0.0,0,0.0,0.0
U55067,0,0.0,0.0,0,0.0,0.0
U55069,0,1.0,0.0,0,0.0,0.0
U55071,0,4.0,0.0,0,1.0,0.0
U55073,1,5.0,0.0,0,1.0,0.0
U55075,0,2.0,0.0,0,0.0,0.0
U55077,0,0.0,0.0,0,0.0,0.0
U55078,0,0.0,0.0,0,0.0,0.0
U55079,0,294.0,4.0,0,73.0,5.0
U55081,0,0.0,0.0,0,0.0,0.0
U55083,0,2.0,0.0,0,0.0,0.0
U55085,0,1.0,0.0,0,0.0,0.0
U55087,0,18.0,0.0,0,4.0,0.0
U55089,23,7.0,0.0,0,2.0,0.0
U55091,0,0.0,0.0,0,0.0,0.0
U55093,0,2.0,0.0,2,0.0,0.0
U55095,0,2.0,0.0,0,0.0,0.0
U55097,0,2.0,0.0,0,0.0,0.0
U55099,1,0.0,0.0,0,0.0,0.0
U55101,0,19.0,0.0,0,5.0,0.0
U55103,0,0.0,0.0,0,0.0,0.0
U55105,0,7.0,0.0,0,2.0,0.0
U55107,0,0.0,0.0,0,0.0,0.0
U55109,0,5.0,0.0,0,1.0,0.0
U55111,0,1.0,0.0,0,0.0,0.0
U55113,0,0.0,0.0,0,0.0,0.0
U55115,0,2.0,0.0,0,0.0,0.0
U55117,0,3.0,0.0,0,1.0,0.0
U55119,0,0.0,0.0,0,0.0,0.0
U55121,0,0.0,0.0,0,0.0,0.0
U55123,0,0.0,0.0,0,0.0,0.0
U55125,0,0.0,0.0,0,0.0,0.0
U55127,0,5.0,0.0,13,2.0,0.0
U55129,0,0.0,0.0,0,0.0,0.0
U55131,0,13.0,0.0,0,3.0,0.0
U55133,2,85.0,1.0,0,24.0,2.0
U55135,0,2.0,0.0,0,0.0,0.0
U55137,0,0.0,0.0,0,0.0,0.0
U55139,0,13.0,0.0,0,3.0,0.0
U55141,0,1.0,0.0,0,0.0,0.0
U56001,0,0.0,0.0,0,0.0,0.0
U56003,0,0.0,0.0,2,0.0,0.0
U56005,6,0.0,0.0,0,0.0,0.0
U56007,0,0.0,0.0,0,0.0,0.0
U56009,0,0.0,0.0,0,0.0,0.0
U56011,0,0.0,0.0,0,0.0,0.0
U56013,0,0.0,0.0,0,0.0,0.0
U56015,0,0.0,0.0,0,0.0,0.0
U56017,0,0.0,0.0,0,0.0,0.0
U56019,0,0.0,0.0,0,0.0,0.0
U56021,0,0.0,0.0,0,1.0,0.0
U56023,0,0.0,0.0,0,0.0,0.0
U56025,0,1.0,0.0,0,0.0,0.0
U56027,0,0.0,0.0,0,0.0,0.0
U56029,0,1.0,0.0,0,0.0,0.0
U56031,0,0.0,0.0,0,0.0,0.0
U56033,0,1.0,0.0,0,0.0,0.0
U56035,0,0.0,0.0,0,0.0,0.0
U56037,0,0.0,0.0,0,0.0,0.0
U56039,0,0.0,0.0,0,0.0,0.0
U56041,0,0.0,0.0,0,0.0,0.0
U56043,0,0.0,0.0,0,0.0,0.0
U56045,0,0.0,0.0,0,0.0,0.0
