source+dest,flux
2909549035,11
2909551013,6
2909551041,3
2909551760,32
2909553057,14
2909555025,7
2909555063,8
2909555073,9
2909555079,10
2909555105,3
2909704013,2
2909705007,30
2909705105,7
2909705143,24
2909708031,6
2909709001,4
2909712105,9
2909717001,11
2909717031,13
2909717077,2
2909719035,3
2909719153,2
2909720011,38
2909720021,577
2909720037,585
2909720045,6
2909720091,3
2909720099,70
2909720125,9
2909720133,13
2909720149,7
2909720173,10
2909720191,2
2909721111,13
2909729009,149
2909729011,399
2909729013,14
2909729019,19
2909729021,9
2909729031,2
2909729035,2
2909729043,8
2909729047,6
2909729057,27
2909729069,9
2909729077,240
2909729083,4
2909729085,3
2909729095,55
2909729097,39823
2909729107,8
2909729109,189
2909729117,8
2909729119,83
2909729145,5207
2909729151,11
2909729159,2
2909729161,7
2909729185,5
2909729187,2
2909729189,5
2909729201,19
2909729209,2
2909729213,3
2909729217,51
2909729225,2
2909729229,14
2909731001,6
2909731055,12
2909731123,3
2909731149,2
2909734019,4
2909736059,5
2909737035,9
2909740031,26
2909740035,1
2909740041,22
2909740071,2
2909740109,21
2909740115,161
2909740143,6
2909742043,6
2909747037,8
2909748029,8
2909748051,9
2909748113,8
2909748303,6
2909748355,3
2909751700,1
2909755109,6
2909904013,2
2909906037,9
2909908043,1
2909908093,16
2909909001,8
2909912001,14
2909912095,5
2909912105,10
2909913013,8
2909913051,10
2909913067,7
2909917019,4
2909917027,20
2909917031,13
2909917049,7
2909917077,8
2909917107,3
2909917119,489
2909917133,134
2909917135,20
2909917143,1
2909917157,70
2909917163,857
2909917167,13
2909917183,6
2909918097,18
2909918111,8
2909920091,61
2909920191,7
2909920209,33
2909921145,2
2909922071,6
2909924003,9
2909924005,7
2909925017,13
2909926025,3
2909926077,20
2909926163,8
2909927027,7
2909928143,13
2909929001,6
2909929013,15
2909929015,9
2909929019,62
2909929023,4
2909929031,13
2909929043,11
2909929051,29
2909929055,3
2909929071,1013
2909929073,5
2909929077,13
2909929083,6
2909929093,12
2909929095,45
2909929099,34331
2909929113,35
2909929131,4
2909929139,4
2909929147,24
2909929157,27
2909929161,15
2909929165,14
2909929173,15
2909929183,1291
2909929185,7
2909929186,123
2909929187,410
2909929189,42181
2909929201,29
2909929205,17
2909929215,8
2909929219,24
2909929221,130
2909929510,15947
2909930053,6
2909931055,5
2909933011,8
2909936027,30
2909936067,7
2909937081,4
2909937119,12
2909939113,5
2909942003,4
2909942041,18
2909948085,12
2909948181,7
2909948201,22
2909949027,4
2909955009,17
2909955133,7
2910106067,5
2910106115,10
2910117145,3
2910118085,5
2910118097,2
2910118133,2
2910119013,5
2910120045,16
2910120059,4
2910120091,484
2910120103,20
2910120121,1
2910120161,6
2910120173,8
2910120177,6
2910120209,245
2910122015,6
2910127037,5
2910128067,7
2910129001,7
2910129009,2
2910129011,8
2910129013,11
2910129015,19
2910129019,13
2910129021,4
2910129025,10
2910129029,7
2910129037,333
2910129041,9
2910129047,290
2910129049,6
2910129051,22
2910129053,60
2910129071,9
2910129077,11
2910129083,431
2910129095,3595
2910129097,2
2910129101,16484
2910129107,502
2910129125,14
2910129135,46
2910129147,4
2910129157,2
2910129159,870
2910129165,77
2910129169,9
2910129175,14
2910129177,28
2910129181,3
2910129183,9
2910129189,7
2910129195,29
2910129203,4
2910129510,4
2910131153,2
2910139025,8
2910139113,10
2910140109,2
2910147065,4
2910148201,11
2910153075,7
2910155009,5
2910155039,5
2910317001,64
2910317149,4
2910317167,2
2910319111,20
2910319153,2
2910320209,4
2910329001,322
2910329045,2
2910329077,1
2910329079,5
2910329095,8
2910329103,1219
2910329111,120
2910329121,11
2910329135,5
2910329159,10
2910329197,2
2910329199,37
2910329205,45
2910329211,2
2910505007,18
2910505131,5
2910505143,18
2910506073,3
2910508031,3
2910518067,11
2910520011,7
2910520015,1
2910520209,9
2910522017,8
2910529009,12
2910529023,11
2910529029,505
2910529035,4
2910529043,29
2910529051,8
2910529055,5
2910529057,9
2910529059,96
2910529077,630
2910529085,12
2910529097,14
2910529105,12338
2910529115,6
2910529123,3
2910529131,21
2910529141,8
2910529145,25
2910529161,19
2910529167,11
2910529169,545
2910529183,6
2910529189,35
2910529199,14
2910529211,7
2910529213,10
2910529215,21
2910529217,5
2910529219,6
2910529225,125
2910529229,46
2910529510,14
2910539017,8
2910540109,10
2910540143,4
2910545045,2
2910547157,4
2910548113,6
2910548423,7
2910555087,6
2910555105,7
2910704013,2
2910705035,2
2910706073,7
2910711001,2
2910712001,10
2910717031,5
2910717121,8
2910718003,18
2910719007,2
2910719113,7
2910719153,11
2910720045,2
2910720057,7
2910720059,2
2910720091,341
2910720103,5
2910720107,2
2910720111,7
2910720121,7
2910720137,10
2910720161,2
2910720177,11
2910720191,2
2910720209,281
2910721111,2
2910727123,3
2910728143,6
2910729015,6
2910729019,16
2910729021,9
2910729031,4
2910729033,74
2910729037,93
2910729039,3
2910729041,6
2910729047,502
2910729049,2
2910729051,5
2910729053,2
2910729077,12
2910729083,10
2910729085,14
2910729095,5184
2910729101,380
2910729107,7926
2910729109,2
2910729111,4
2910729117,14
2910729127,2
2910729159,43
2910729165,72
2910729175,6
2910729177,258
2910729189,20
2910729195,316
2910729207,2
2910729209,2
2910729225,2
2910729510,2
2910731109,6
2910731141,2
2910734027,1
2910740109,3
2910740139,4
2910740143,3
2910747077,5
2910748451,2
2910905007,14
2910905015,9
2910905119,7
2910905143,11
2910908069,15
2910920021,9
2910920091,9
2910920099,7
2910920173,2
2910920209,18
2910921015,8
2910922017,4
2910926081,2
2910929005,3
2910929009,3422
2910929011,22
2910929013,3
2910929035,2
2910929039,4
2910929043,138
2910929047,2
2910929051,4
2910929053,4
2910929057,115
2910929077,2575
2910929097,622
2910929109,8311
2910929123,2
2910929145,131
2910929149,11
2910929167,3
2910929169,12
2910929185,7
2910929189,14
2910929201,9
2910929209,55
2910929213,35
2910929225,9
2910929229,6
2910937025,2
2910940135,22
2910940151,2
2910948113,5
2910948245,4
2910948439,6
2910955137,2
2911117001,1368
2911117009,9
2911117057,5
2911117067,7
2911117095,6
2911119087,1
2911119111,64
2911127053,6
2911127101,11
2911129001,24
2911129019,2
2911129045,94
2911129049,5
2911129051,5
2911129063,7
2911129085,11
2911129103,75
2911129111,2839
2911129113,5
2911129127,370
2911129135,9
2911129137,12
2911129173,10
2911129189,4
2911129205,31
2911129510,1
2911131001,7
2911142091,8
2911305075,12
2911308041,9
2911312081,4
2911317027,10
2911317031,6
2911317119,35
2911317133,27
2911317157,5
2911317163,53
2911317167,10
2911317189,5
2911317197,18
2911318163,2
2911319139,3
2911329007,19
2911329027,5
2911329031,5
2911329047,3
2911329071,40
2911329099,23
2911329101,3
2911329113,8314
2911329121,8
2911329127,2
2911329139,45
2911329143,9
2911329145,6
2911329161,10
2911329163,229
2911329165,2
2911329183,5529
2911329189,2738
2911329219,465
2911329510,702
2911331109,2
2911336061,2
2911347037,8
2911348029,8
2911353065,2
2911355021,2
2911506037,4
2911512071,2
2911512115,2
2911517001,3
2911517031,30
2911517095,8
2911519007,2
2911519111,10
2911519153,2
2911520059,12
2911520091,9
2911520177,9
2911520209,26
2911529001,22
2911529019,20
2911529021,13
2911529025,15
2911529029,3
2911529033,6
2911529041,130
2911529045,17
2911529047,5
2911529049,8
2911529051,4
2911529077,26
2911529079,35
2911529089,5
2911529095,17
2911529101,2
2911529115,4891
2911529117,432
2911529121,65
2911529129,6
2911529147,2
2911529151,4
2911529159,7
2911529165,3
2911529175,71
2911529177,19
2911529189,4
2911529195,5
2911529211,192
2911531055,4
2911539095,9
2911548277,4
2911555133,3
2911717001,10
2911719103,3
2911719117,5
2911719153,3
2911719179,2
2911720091,21
2911720103,2
2911720121,5
2911720161,4
2911720209,2
2911729005,2
2911729007,2
2911729019,3
2911729021,50
2911729025,59
2911729029,1
2911729033,40
2911729041,9
2911729045,16
2911729047,57
2911729049,32
2911729051,5
2911729061,22
2911729063,78
2911729065,6
2911729073,3
2911729075,4
2911729077,5
2911729079,173
2911729081,41
2911729095,64
2911729107,6
2911729115,129
2911729117,5628
2911729127,6
2911729129,19
2911729165,7
2911729177,6
2911729195,2
2911729211,2
2911737129,2
2911740103,7
2911751149,5
2911905007,2201
2911905125,2
2911905131,2
2911905143,201
2911906029,2
2911906037,6
2911917001,12
2911917195,2
2911919113,2
2911920021,2
2911920037,8
2911920079,5
2911920091,2
2911921111,2
2911927099,3
2911929009,114
2911929015,17
2911929051,2
2911929059,8
2911929071,12
2911929075,12
2911929077,28
2911929085,3
2911929095,22
2911929097,374
2911929099,2
2911929109,10
2911929119,4953
2911929143,2
2911929145,1415
2911929185,2
2911929189,3
2911929225,2
2911929510,12
2911939035,9
2911940021,1
2911940035,9
2911940041,74
2911940109,18
2911940115,8
2911940143,3
2911947065,6
2911948183,2
2911948187,3
2911948337,2
2911948439,3
2911948505,7
2912105003,11
2912105007,2
2912105033,2
2912105143,2
2912106059,9
2912106071,2
2912113121,2
2912117119,4
2912119049,4
2912119101,4
2912119111,2
2912119153,4
2912119163,2
2912119187,22
2912120059,1
2912120091,7
2912120121,7
2912120209,8
2912129001,637
2912129003,2
2912129007,1
2912129019,109
2912129021,4
2912129027,4
2912129037,2
2912129041,10
2912129045,2
2912129047,10
2912129051,25
2912129053,2
2912129077,2
2912129079,2
2912129095,22
2912129103,20
2912129113,13
2912129115,203
2912129117,7
2912129121,5263
2912129127,36
2912129137,27
2912129163,2
2912129165,1
2912129169,2
2912129173,4
2912129175,676
2912129179,3
2912129187,1
2912129189,6
2912129195,7
2912129197,12
2912129205,75
2912129211,15
2912129510,2
2912131101,2
2912136061,2
2912148145,2
2912305051,10
2912305063,2
2912305131,3
2912317119,5
2912317157,5
2912317163,26
2912319103,12
2912328019,2
2912329017,43
2912329023,5
2912329031,126
2912329035,2
2912329051,8
2912329065,7
2912329071,12
2912329077,5
2912329093,137
2912329095,15
2912329099,56
2912329113,7
2912329123,2821
2912329143,2
2912329155,4
2912329157,205
2912329161,2
2912329183,2
2912329186,54
2912329187,767
2912329189,184
2912329201,8
2912329221,31
2912329223,11
2912329510,147
2912340143,7
2912347157,12
2912513053,2
2912517031,5
2912517197,4
2912518043,3
2912519113,10
2912520091,5
2912520103,7
2912521013,4
2912522055,1
2912529015,5
2912529019,12
2912529027,19
2912529029,10
2912529051,789
2912529053,7
2912529055,50
2912529065,6
2912529071,65
2912529073,271
2912529095,3
2912529105,7
2912529117,17
2912529125,1404
2912529131,16
2912529151,329
2912529159,2
2912529161,582
2912529169,320
2912529183,5
2912529189,59
2912529201,2
2912529215,5
2912529510,28
2912540113,7
2912705007,6
2912705051,6
2912706013,7
2912713135,6
2912717001,1072
2912717009,7
2912717043,2
2912717053,3
2912717057,11
2912717149,43
2912717163,10
2912719057,6
2912719085,8
2912719087,2
2912719183,6
2912726163,2
2912729001,7
2912729003,6
2912729007,27
2912729019,25
2912729021,6
2912729051,22
2912729085,8
2912729095,9
2912729103,6
2912729105,4
2912729111,150
2912729113,21
2912729121,22
2912729127,9604
2912729133,5
2912729137,431
2912729139,9
2912729159,4
2912729161,2
2912729163,127
2912729173,833
2912729175,8
2912729189,25
2912729205,42
2912729225,8
2912729510,8
2912731055,10
2912740031,9
2912747157,4
2912748139,2
2912749035,9
2912755079,5
2912755135,8
2912917031,2
2912919007,4
2912919039,17
2912919049,10
2912919053,54
2912919069,3
2912919117,10
2912919119,6
2912919125,2
2912919153,8
2912919159,2
2912919185,46
2912920059,2
2912920091,6
2912920209,5
2912922033,2
2912929019,1
2912929021,13
2912929047,4
2912929061,12
2912929079,165
2912929081,73
2912929095,4
2912929117,7
2912929129,1186
2912929147,7
2912929171,31
2912929211,38
2912931055,2
2912931111,3
2912948111,2
2912955005,2
2912955141,2
2913112031,7
2913113017,2
2913113139,14
2913119175,8
2913120091,2
2913120173,8
2913120209,7
2913121111,3
2913129015,11
2913129019,76
2913129027,39
2913129029,1905
2913129031,8
2913129035,5
2913129037,9
2913129043,15
2913129051,1687
2913129071,4
2913129073,4
2913129077,14
2913129095,2
2913129099,10
2913129105,6
2913129109,2
2913129111,3
2913129125,26
2913129131,6155
2913129135,155
2913129141,150
2913129151,101
2913129161,47
2913129169,197
2913129181,1
2913129183,5
2913129189,20
2913129225,1
2913129510,17
2913132003,1
2913305035,25
2913305093,12
2913317003,79
2913317127,6
2913317153,24
2913318043,2
2913321007,4
2913321047,1
2913321105,7
2913321145,15
2913328033,12
2913329019,3
2913329031,165
2913329051,12
2913329133,3417
2913329143,261
2913329155,2
2913329157,4
2913329183,22
2913329189,12
2913329201,1153
2913329207,23
2913335001,2
2913337097,6
2913339035,10
2913347157,2
2913348215,2
2913517113,6
2913520091,5
2913529019,169
2913529027,58
2913529029,30
2913529033,3
2913529051,2172
2913529053,123
2913529071,10
2913529077,6
2913529095,28
2913529101,19
2913529115,4
2913529121,6
2913529131,107
2913529135,3569
2913529141,160
2913529151,6
2913529159,132
2913529161,3
2913529169,10
2913529171,2
2913529183,7
2913529189,10
2913529195,4
2913529510,2
2913531055,2
2913539073,7
2913540041,1
2913701125,1
2913704013,7
2913705047,2
2913705131,1
2913706037,2
2913712115,2
2913717001,15
2913717009,12
2913717157,2
2913719087,6
2913720209,2
2913725017,4
2913729001,4
2913729007,376
2913729019,266
2913729021,2
2913729023,2
2913729027,33
2913729041,2
2913729047,2
2913729051,20
2913729073,6
2913729095,3
2913729101,2
2913729113,4
2913729115,2
2913729121,26
2913729127,282
2913729137,2287
2913729139,12
2913729151,2
2913729159,4
2913729163,15
2913729169,2
2913729173,152
2913729175,536
2913729183,5
2913729187,2
2913729189,7
2913729201,2
2913729205,90
2913729510,7
2913739095,2
2913742017,2
2913742033,3
2913913117,5
2913917097,4
2913917119,9
2913917197,5
2913918089,2
2913928149,2
2913929007,324
2913929019,88
2913929027,126
2913929051,79
2913929055,2
2913929071,155
2913929073,306
2913929095,2
2913929113,73
2913929127,6
2913929131,5
2913929137,2
2913929139,3007
2913929151,2
2913929163,16
2913929175,4
2913929183,362
2913929189,231
2913929219,569
2913929510,29
2913942091,4
2914105007,6
2914119153,10
2914120045,3
2914120091,11
2914120103,4
2914120115,9
2914120209,8
2914126021,7
2914129013,4
2914129015,34
2914129019,47
2914129025,2
2914129027,41
2914129029,529
2914129047,9
2914129051,414
2914129053,91
2914129073,5
2914129077,2
2914129083,4
2914129095,131
2914129097,2
2914129107,8
2914129121,4
2914129131,766
2914129135,406
2914129141,4934
2914129151,3
2914129159,435
2914129185,3
2914129189,48
2914129195,20
2914129201,2
2914129225,7
2914129510,30
2914140037,2
2914140139,13
2914145063,13
2914147037,5
2914148027,9
2914301005,6
2914301095,9
2914305007,8
2914305021,27
2914305067,2
2914305093,56
2914317003,11
2914317159,2
2914321007,17
2914329023,55
2914329031,116
2914329069,332
2914329081,2
2914329103,2
2914329121,2
2914329133,193
2914329143,5305
2914329155,381
2914329175,2
2914329181,5
2914329186,2
2914329189,15
2914329201,1193
2914329207,182
2914329510,22
2914331001,1
2914331153,4
2914335001,5
2914339113,2
2914347037,7
2914347045,8
2914347095,5
2914347131,1
2914347157,2
2914348113,3
2914355071,2
2914501045,3
2914504013,4
2914505007,171
2914505115,30
2914505143,6
2914506037,3
2914509003,3
2914511001,2
2914512086,5
2914513053,2
2914518097,2
2914519179,4
2914520011,4
2914520021,282
2914520035,2
2914520037,31
2914520091,10
2914520097,3
2914520099,3
2914520125,7
2914520161,1
2914520175,3
2914520177,3
2914522051,3
2914526139,8
2914526163,11
2914527053,1
2914529009,473
2914529011,18
2914529013,2
2914529019,3
2914529021,6
2914529023,6
2914529037,21
2914529043,12
2914529047,3
2914529067,6
2914529077,145
2914529095,7
2914529097,8243
2914529109,112
2914529119,244
2914529135,8
2914529143,4
2914529145,14100
2914529183,5
2914529189,8
2914529211,20
2914529213,9
2914529217,6
2914531111,3
2914536061,10
2914539129,10
2914540035,18
2914540041,37
2914540079,8
2914540109,9
2914540115,189
2914540119,3
2914540121,8
2914540131,9
2914540139,4
2914540143,23
2914540147,2
2914542079,3
2914547157,18
2914548085,2
2914548113,12
2914548201,9
2914548479,1
2914548491,6
2914549035,3
2914555009,10
2914555109,4
2914708013,2
2914719003,8
2914719029,12
2914719053,2
2914719071,4
2914719073,5
2914719103,1
2914719121,2
2914719127,5
2914719129,7
2914719137,9
2914719145,268
2914719153,7
2914719155,12
2914719159,12
2914719173,36
2914719181,8
2914719185,3
2914719197,2
2914720013,7
2914720043,2
2914720085,6
2914720091,27
2914720103,2
2914720177,4
2914720209,16
2914727053,4
2914729003,79
2914729005,90
2914729021,223
2914729047,28
2914729049,29
2914729063,11
2914729075,62
2914729081,36
2914729087,74
2914729095,45
2914729097,4
2914729107,33
2914729117,2
2914729147,9592
2914729165,39
2914729175,5
2914729179,2
2914729227,24
2914731055,10
2914731067,5
2914731109,12
2914731145,2
2914731153,4
2914756021,2
2914905005,3
2914905007,9
2914905009,5
2914905015,2
2914905021,2
2914905031,14
2914905043,6
2914905049,150
2914905055,5
2914905075,2
2914905089,1
2914905093,9
2914905119,2
2914905121,38
2914905125,2
2914905135,45
2914905145,2
2914912099,11
2914918127,6
2914921145,2
2914926099,2
2914927053,2
2914929019,7
2914929023,8
2914929027,6
2914929031,2
2914929035,12
2914929055,2
2914929077,29
2914929091,779
2914929099,14
2914929119,8
2914929149,2407
2914929153,10
2914929161,3
2914929169,2
2914929181,31
2914929187,6
2914929189,12
2914929201,1
2914929203,53
2914929213,3
2914929215,8
2914929225,4
2914929229,1
2914929510,6
2914940109,3
2914947157,6
2914948021,6
2914948113,5
2914948161,2
2914948201,5
2914948221,2
2914951059,1
2914955029,1
2915117163,3
2915120087,2
2915127123,4
2915129007,11
2915129019,56
2915129027,116
2915129029,18
2915129043,5
2915129051,2990
2915129055,23
2915129071,51
2915129073,243
2915129077,2
2915129091,2
2915129099,7
2915129123,2
2915129125,157
2915129131,32
2915129135,3
2915129145,3
2915129151,2694
2915129159,3
2915129161,23
2915129165,2
2915129169,2
2915129175,2
2915129183,5
2915129189,30
2915129215,1
2915129219,12
2915129221,3
2915129510,1
2915131127,1
2915133005,5
2915148439,9
2915305005,711
2915305007,2
2915305045,2
2915305063,3
2915305089,9
2915308031,4
2915312086,1
2915320091,6
2915327053,6
2915329019,2
2915329043,13
2915329051,2
2915329067,201
2915329077,88
2915329091,391
2915329095,3
2915329105,2
2915329149,3
2915329153,2125
2915329167,4
2915329169,2
2915329189,2
2915329213,82
2915329215,16
2915329225,12
